title,url,category,filetype,slide_count,publishing_consultancy
Digital Marketing Planning Framework: An Executive Guide,https://flevy.com/browse/marketplace/digital-marketing-planning-framework-an-executive-guide-2661,Digital Transformation,PDF,78,Youssef AIT AKKI - The Horizon Strategy.
The Net Promoter Score (NPS),https://flevy.com/browse/marketplace/the-net-promoter-score-nps-3140,Digital Transformation,PowerPoint,47,Operational Excellence Consulting LLC
Non Functional Requirements (NFR) Example Sets,https://flevy.com/browse/marketplace/non-functional-requirements-nfr-example-sets-3657,Digital Transformation,Excel,,R Bradley Consulting
Digital Transformation: Workforce Digitization,https://flevy.com/browse/flevypro/digital-transformation-workforce-digitization-3969,Digital Transformation,PowerPoint,24,LearnPPT Consulting
10 Challenges to Advanced Analytics,https://flevy.com/browse/flevypro/10-challenges-to-advanced-analytics-3342,Digital Transformation,PowerPoint,26,LearnPPT Consulting
Purpose-driven Analytics,https://flevy.com/browse/flevypro/purpose-driven-analytics-3959,Digital Transformation,PowerPoint,26,LearnPPT Consulting
5 As of Analytics Transformation,https://flevy.com/browse/flevypro/5-as-of-analytics-transformation-3244,Digital Transformation,PowerPoint,21,LearnPPT Consulting
Cybersecurity Primer,https://flevy.com/browse/flevypro/cybersecurity-primer-3053,Digital Transformation,PowerPoint,16,LearnPPT Consulting
Crypto Trading Platform – 5 Year Financial Model,https://flevy.com/browse/marketplace/crypto-trading-platform-5-year-financial-model-7876,Digital Transformation,Excel,,Profit Vision
Customer Experience (CX) Strategy,https://flevy.com/browse/marketplace/customer-experience-cx-strategy-7745,Digital Transformation,PowerPoint,261,SB Consulting 
ISO/IEC 38500 Training Toolkit,https://flevy.com/browse/marketplace/iso-iec-38500-training-toolkit-7590,Digital Transformation,PowerPoint,193,SB Consulting 
Data Monetization,https://flevy.com/browse/marketplace/data-monetization-8070,Digital Transformation,PowerPoint,126,SB Consulting 
Scrum Crash Course,https://flevy.com/browse/marketplace/scrum-crash-course-7250,Digital Transformation,PowerPoint,124,RadVector  Consulting
Foundations of Artificial Intelligence (AI),https://flevy.com/browse/marketplace/foundations-of-artificial-intelligence-ai-8814,Digital Transformation,PowerPoint,108,RadVector  Consulting
Agile Module 2: Understanding Agile Process,https://flevy.com/browse/marketplace/agile-module-2-understanding-agile-process-2548,Digital Transformation,PowerPoint,105,Adaptive US Inc.
Service Level Management (SLM) Template - Process Guide,https://flevy.com/browse/marketplace/service-level-management-slm-template-process-guide-3017,Digital Transformation,Word,66,Ivana Nissen
IT Due Diligence Exercise Template,https://flevy.com/browse/marketplace/it-due-diligence-exercise-template-278,Digital Transformation,Word,16,Dartview Consulting
SaaS Financial Model Template,https://flevy.com/browse/marketplace/saas-financial-model-template-6539,Digital Transformation,Excel,,Strategy Financial Model
Introduction to Scrum,https://flevy.com/browse/marketplace/introduction-to-scrum-1547,Digital Transformation,PowerPoint,51,Adaptive US Inc.
Customer-Centricity,https://flevy.com/browse/marketplace/customer-centricity-7440,Digital Transformation,PowerPoint,110,Operational Excellence Consulting
Enterprise SaaS 5-Year Startup Model,https://flevy.com/browse/marketplace/enterprise-saas-5-year-startup-model-6549,Digital Transformation,Excel,,Jason Varner | SmartHelping
Agile Product Backlog Development and Prioritization Paybook,https://flevy.com/browse/marketplace/agile-product-backlog-development-and-prioritization-paybook-7748,Digital Transformation,PowerPoint,38,WallStBizStrategist
Monthly Marketing Reporting Worksheet,https://flevy.com/browse/marketplace/monthly-marketing-reporting-worksheet-2820,Digital Transformation,Excel,,Safwan Khan
Change Management Strategy: Software Implementation,https://flevy.com/browse/marketplace/change-management-strategy-software-implementation-8171,Digital Transformation,PowerPoint,32,Gafford Consulting
Artificial Intelligence in Digital Marketing,https://flevy.com/browse/marketplace/artificial-intelligence-in-digital-marketing-5236,Digital Transformation,PDF,25,Grant Stanley
Customer Loyalty,https://flevy.com/browse/marketplace/customer-loyalty-699,Digital Transformation,PowerPoint,89,Documents & Files
DevOps: Guide to Your Successful Journey,https://flevy.com/browse/marketplace/devops-guide-to-your-successful-journey-4096,Digital Transformation,PowerPoint,28,"TAZI, MOHAMMED RACHID"
Services Growth & Effectiveness Approach,https://flevy.com/browse/marketplace/services-growth-and-effectiveness-approach-736,Digital Transformation,PowerPoint,17,Documents & Files
Digital Maturity Strategy,https://flevy.com/browse/flevypro/digital-maturity-strategy-6268,Digital Transformation,PowerPoint,36,LearnPPT Consulting
Capabilities-driven IT Strategy,https://flevy.com/browse/flevypro/capabilities-driven-it-strategy-5977,Digital Transformation,PowerPoint,32,LearnPPT Consulting
Customer Experience: Connected Customer Strategy,https://flevy.com/browse/flevypro/customer-experience-connected-customer-strategy-4003,Digital Transformation,PowerPoint,27,LearnPPT Consulting
Data Privacy,https://flevy.com/browse/flevypro/data-privacy-3195,Digital Transformation,PowerPoint,23,LearnPPT Consulting
Human-centered Design (HCD),https://flevy.com/browse/flevypro/human-centered-design-hcd-2765,Digital Transformation,PowerPoint,18,PPT Lab
Customer-centric Organization: Core Capabilities (Part III),https://flevy.com/browse/flevypro/customer-centric-organization-core-capabilities-part-iii-3963,Digital Transformation,PowerPoint,24,LearnPPT Consulting
Customer-centric Organization: Core Capabilities (Part II),https://flevy.com/browse/flevypro/customer-centric-organization-core-capabilities-part-ii-3962,Digital Transformation,PowerPoint,27,LearnPPT Consulting
First Law of Digital Transformation,https://flevy.com/browse/flevypro/first-law-of-digital-transformation-4054,Digital Transformation,PowerPoint,20,LearnPPT Consulting
Digital Leadership,https://flevy.com/browse/flevypro/digital-leadership-3190,Digital Transformation,PowerPoint,21,LearnPPT Consulting
Service 4.0: Service Innovation,https://flevy.com/browse/flevypro/service-4-0-service-innovation-3398,Digital Transformation,PowerPoint,25,LearnPPT Consulting
Digital Factory Primer,https://flevy.com/browse/flevypro/digital-factory-primer-3989,Digital Transformation,PowerPoint,23,LearnPPT Consulting
Omnichannel Marketing,https://flevy.com/browse/flevypro/omnichannel-marketing-2805,Digital Transformation,PowerPoint,19,PPT Lab
Marketing Automation: Customer Lifetime Value,https://flevy.com/browse/flevypro/marketing-automation-customer-lifetime-value-3008,Digital Transformation,PowerPoint,20,LearnPPT Consulting
Kano Customer Satisfaction Model,https://flevy.com/browse/flevypro/kano-customer-satisfaction-model-2425,Digital Transformation,PowerPoint,28,PPT Lab
IT Transformation: Diagnosis-to-Action,https://flevy.com/browse/flevypro/it-transformation-diagnosis-to-action-3116,Digital Transformation,PowerPoint,18,LearnPPT Consulting
Fourth Industrial Revolution: 10 Principles of Technology Control,https://flevy.com/browse/flevypro/fourth-industrial-revolution-10-principles-of-technology-control-2986,Digital Transformation,PowerPoint,25,LearnPPT Consulting
Mobile Game Development Financial Model Excel Template,https://flevy.com/browse/marketplace/mobile-game-development-financial-model-excel-template-9359,Digital Transformation,Excel,,Excel Business Resource
Customer Relationship Management (CRM) Business Toolkit,https://flevy.com/browse/marketplace/customer-relationship-management-crm-business-toolkit-7246,Digital Transformation,PowerPoint,147,SB Consulting 
Artificial Intelligence (AI) Market Research Report,https://flevy.com/browse/marketplace/artificial-intelligence-ai-market-research-report-8850,Digital Transformation,PowerPoint,343,SB Consulting 
Web or Mobile App SaaS Startup Model with Sensitivity Driver,https://flevy.com/browse/marketplace/web-or-mobile-app-saas-startup-model-with-sensitivity-driver-6507,Digital Transformation,Excel,,Jason Varner | SmartHelping
Annual Customer Churn Calculator - SaaS / Subscription,https://flevy.com/browse/marketplace/annual-customer-churn-calculator-saas-subscription-9226,Digital Transformation,Excel,,Jason Varner | SmartHelping
AI/GenAI for CIOs - Links to 324 Articles/Reports,https://flevy.com/browse/marketplace/ai-genai-for-cios-links-to-324-articles-reports-9410,Digital Transformation,Excel,, ELOMBODocs Research and Insights
MRR Monthly Recurring Revenue (Subscription) Finance Model,https://flevy.com/browse/marketplace/mrr-monthly-recurring-revenue-subscription-finance-model-8596,Digital Transformation,Excel,,Willcox PMO
One-Page SCRUM - Useful References,https://flevy.com/browse/marketplace/one-page-scrum-useful-references-6717,Digital Transformation,PDF,1,RadVector  Consulting
Supply Chain UAT Preparation,https://flevy.com/browse/marketplace/supply-chain-uat-preparation-5442,Digital Transformation,PowerPoint,19,Gafford Consulting
Robotic Process Automation (RPA) - Implementation Toolkit,https://flevy.com/browse/marketplace/robotic-process-automation-rpa-implementation-toolkit-3720,Digital Transformation,Excel,,Gerard Blokdijk
Digital Transformation Toolkit,https://flevy.com/browse/marketplace/digital-transformation-toolkit-7141,Digital Transformation,PowerPoint,181,SB Consulting 
ITIL v3 Business Relationship Management Overview,https://flevy.com/browse/marketplace/itil-v3-business-relationship-management-overview-453,Digital Transformation,PowerPoint,50,Dartview Consulting
Customer Experience Blueprint,https://flevy.com/browse/marketplace/customer-experience-blueprint-1080,Digital Transformation,Word,9,av2me
Streamlined Sales Strategies for SaaS Businesses,https://flevy.com/browse/marketplace/streamlined-sales-strategies-for-saas-businesses-2976,Digital Transformation,PowerPoint,46,Expert Sales Consulting
ITIL Service Improvement Plan Template,https://flevy.com/browse/marketplace/itil-service-improvement-plan-template-1580,Digital Transformation,Excel,,Dartview Consulting
IT Strategy Tools,https://flevy.com/browse/marketplace/it-strategy-tools-3650,Digital Transformation,PowerPoint,83,R Bradley Consulting
Software Requirements Management Plan,https://flevy.com/browse/marketplace/software-requirements-management-plan-1522,Digital Transformation,Excel,,Adaptive US Inc.
Digital Marketing Plan Template,https://flevy.com/browse/marketplace/digital-marketing-plan-template-2361,Digital Transformation,Word,17,Safwan Khan
Functional and Physical Configuration Audit Checklist,https://flevy.com/browse/marketplace/functional-and-physical-configuration-audit-checklist-2313,Digital Transformation,Excel,,Adaptive US Inc.
FEAF: Business Reference Model (BRM),https://flevy.com/browse/flevypro/feaf-business-reference-model-brm-5719,Digital Transformation,PowerPoint,35,LearnPPT Consulting
Information Technology (IT) Redesign,https://flevy.com/browse/flevypro/information-technology-it-redesign-6125,Digital Transformation,PowerPoint,29,LearnPPT Consulting
15 Elements of Digital Capabilities,https://flevy.com/browse/flevypro/15-elements-of-digital-capabilities-5656,Digital Transformation,PowerPoint,30,LearnPPT Consulting
Quality 4.0 Series: Primer,https://flevy.com/browse/flevypro/quality-4-0-series-primer-5356,Digital Transformation,PowerPoint,25,LearnPPT Consulting
Digital Transformation: Talent Management,https://flevy.com/browse/flevypro/digital-transformation-talent-management-5281,Digital Transformation,PowerPoint,25,LearnPPT Consulting
Capabilities Architecture Planning (CAP),https://flevy.com/browse/flevypro/capabilities-architecture-planning-cap-2970,Digital Transformation,PowerPoint,22,LearnPPT Consulting
Internet of Things (IoT): Opportunities and Challenges,https://flevy.com/browse/flevypro/internet-of-things-iot-opportunities-and-challenges-3473,Digital Transformation,PowerPoint,25,LearnPPT Consulting
Culture of Security,https://flevy.com/browse/flevypro/culture-of-security-4020,Digital Transformation,PowerPoint,28,LearnPPT Consulting
Virtual Work: Stages of Virtual Work Maturity,https://flevy.com/browse/flevypro/virtual-work-stages-of-virtual-work-maturity-5148,Digital Transformation,PowerPoint,20,LearnPPT Consulting
Customer Experience Primer,https://flevy.com/browse/flevypro/customer-experience-primer-3234,Digital Transformation,PowerPoint,23,LearnPPT Consulting
Mobile Strategy Primer,https://flevy.com/browse/flevypro/mobile-strategy-primer-2895,Digital Transformation,PowerPoint,23,LearnPPT Consulting
Design-driven Culture,https://flevy.com/browse/flevypro/design-driven-culture-2802,Digital Transformation,PowerPoint,24,PPT Lab
Jobs-to-Be-Done (JTBD) Growth Strategy Matrix,https://flevy.com/browse/flevypro/jobs-to-be-done-jtbd-growth-strategy-matrix-7421,Digital Transformation,PowerPoint,32,LearnPPT Consulting
Chief Technology Officer (CTO) Toolkit,https://flevy.com/browse/marketplace/chief-technology-officer-cto-toolkit-7537,Digital Transformation,PowerPoint,243,SB Consulting 
Introduction to Agile Methodologies,https://flevy.com/browse/marketplace/introduction-to-agile-methodologies-1549,Digital Transformation,PowerPoint,22,Adaptive US Inc.
GDPR Privacy Impact Assessment (PIA) Template,https://flevy.com/browse/marketplace/gdpr-privacy-impact-assessment-pia-template-3310,Digital Transformation,Excel,,pkalantzis
Mobile App Company Business Plan,https://flevy.com/browse/marketplace/mobile-app-company-business-plan-1879,Digital Transformation,Word,24,Safwan Khan
Release Management Process (ITIL ISO 20000),https://flevy.com/browse/marketplace/release-management-process-itil-iso-20000-4310,Digital Transformation,Word,33,Md Monirul Islam
Starting Agile A Step by Step Practical Guide,https://flevy.com/browse/marketplace/starting-agile-a-step-by-step-practical-guide-5283,Digital Transformation,PowerPoint,41,NewGenP
ISO 27001 Implementation Program (v3),https://flevy.com/browse/marketplace/iso-27001-implementation-program-v3-1546,Digital Transformation,PowerPoint,69,Adaptive US Inc.
ITIL Continual Service Improvement,https://flevy.com/browse/marketplace/itil-continual-service-improvement-1213,Digital Transformation,PowerPoint,76,Dartview Consulting
ISO 27001 ISMS: Statement of Applicability,https://flevy.com/browse/marketplace/iso-27001-isms-statement-of-applicability-1666,Digital Transformation,PDF,33,John Kyriazoglou
Business Analytics Primer,https://flevy.com/browse/marketplace/business-analytics-primer-1565,Digital Transformation,PowerPoint,31,tangentmgmt
Configuration Management Process (ITSM),https://flevy.com/browse/marketplace/configuration-management-process-itsm-3119,Digital Transformation,PowerPoint,29,Ivana Nissen
Digital Maturity Primer,https://flevy.com/browse/flevypro/digital-maturity-primer-6267,Digital Transformation,PowerPoint,29,LearnPPT Consulting
Sustainable Digital Transformation,https://flevy.com/browse/flevypro/sustainable-digital-transformation-5834,Digital Transformation,PowerPoint,22,LearnPPT Consulting
Service Blueprint,https://flevy.com/browse/flevypro/service-blueprint-7540,Digital Transformation,PowerPoint,32,LearnPPT Consulting
FEAF: Security Reference Model (SRM),https://flevy.com/browse/flevypro/feaf-security-reference-model-srm-5837,Digital Transformation,PowerPoint,38,LearnPPT Consulting
Customer-centric Organization: The Customer Department,https://flevy.com/browse/flevypro/customer-centric-organization-the-customer-department-3860,Digital Transformation,PowerPoint,23,LearnPPT Consulting
FEAF: Infrastructure Reference Model (IRM),https://flevy.com/browse/flevypro/feaf-infrastructure-reference-model-irm-5850,Digital Transformation,PowerPoint,32,LearnPPT Consulting
Strategic Key Performance Indicators (KPIs),https://flevy.com/browse/flevypro/strategic-key-performance-indicators-kpis-4031,Digital Transformation,PowerPoint,23,LearnPPT Consulting
Agile Activity Groups,https://flevy.com/browse/flevypro/agile-activity-groups-3790,Digital Transformation,PowerPoint,24,LearnPPT Consulting
Post-merger Integration (PMI): Integrating IT,https://flevy.com/browse/flevypro/post-merger-integration-pmi-integrating-it-2898,Digital Transformation,PowerPoint,19,LearnPPT Consulting
Design Thinking Primer,https://flevy.com/browse/flevypro/design-thinking-primer-3399,Digital Transformation,PowerPoint,28,LearnPPT Consulting
Customer-centricity Primer,https://flevy.com/browse/flevypro/customer-centricity-primer-3840,Digital Transformation,PowerPoint,33,LearnPPT Consulting
ISO 27001 Documentation Toolkit,https://flevy.com/browse/marketplace/iso-27001-documentation-toolkit-1993,Digital Transformation,Excel,,Adaptive US Inc.
Cloud Center of Excellence (CoE) - Implementation Toolkit,https://flevy.com/browse/marketplace/cloud-center-of-excellence-coe-implementation-toolkit-3908,Digital Transformation,Excel,,Gerard Blokdijk
Enterprise Architecture (Full Guide),https://flevy.com/browse/marketplace/enterprise-architecture-full-guide-7581,Digital Transformation,PowerPoint,342,SB Consulting 
ISO/IEC 20000-1:2018 (Service Management System) Awareness,https://flevy.com/browse/marketplace/iso-iec-20000-12018-service-management-system-awareness-5282,Digital Transformation,PowerPoint,69,Operational Excellence Consulting
Agile Demystified - A Notebook,https://flevy.com/browse/marketplace/agile-demystified-a-notebook-6436,Digital Transformation,PowerPoint,267,RadVector  Consulting
Incident & Service Request Management Process (ITIL ISO 20000),https://flevy.com/browse/marketplace/incident-and-service-request-management-process-itil-iso-20000-3222,Digital Transformation,Word,37,Md Monirul Islam
NIST Cybersecurity Framework - Deep Dive,https://flevy.com/browse/marketplace/nist-cybersecurity-framework-deep-dive-7550,Digital Transformation,PowerPoint,77,RadVector  Consulting
Teleworking Audit Toolkit,https://flevy.com/browse/marketplace/teleworking-audit-toolkit-5103,Digital Transformation,Excel,,John Kyriazoglou
Agile Strategy Methodology ,https://flevy.com/browse/marketplace/agile-strategy-methodology--390,Digital Transformation,PowerPoint,23,Patrick Gitau 
Integrating Enterprise Performance and Risk Management,https://flevy.com/browse/marketplace/integrating-enterprise-performance-and-risk-management-3212,Digital Transformation,PowerPoint,68,Gary Cokins
Configuration Management Audit Checklist,https://flevy.com/browse/marketplace/configuration-management-audit-checklist-2297,Digital Transformation,Excel,,Adaptive US Inc.
COBIT 2019 Implementation Phase RACI Matrix,https://flevy.com/browse/marketplace/cobit-2019-implementation-phase-raci-matrix-5247,Digital Transformation,Excel,,EdmeadFlevy
ITIL 4 Strategic Management Practice Professional Material,https://flevy.com/browse/marketplace/itil-4-strategic-management-practice-professional-material-5537,Digital Transformation,PowerPoint,121,Samir Faraj
ISO IEC 27002 - Implementation Toolkit,https://flevy.com/browse/marketplace/iso-iec-27002-implementation-toolkit-3816,Digital Transformation,Excel,,Gerard Blokdijk
ISO/IEC 27001:2022 (ISMS) Awareness Training Kit,https://flevy.com/browse/marketplace/iso-iec-270012022-isms-awareness-training-kit-7572,Digital Transformation,PowerPoint,246,SB Consulting 
Cyber Security Toolkit,https://flevy.com/browse/marketplace/cyber-security-toolkit-7346,Digital Transformation,PowerPoint,237,SB Consulting 
Kanban Board: Enterprise Architecture (EA),https://flevy.com/browse/marketplace/kanban-board-enterprise-architecture-ea-5849,Digital Transformation,Excel,,Gerard Blokdijk
Assessment Dashboard - Agile Framework,https://flevy.com/browse/marketplace/assessment-dashboard-agile-framework-3228,Digital Transformation,Excel,,Gerard Blokdijk
Industry 4.0 (A Full Guide),https://flevy.com/browse/marketplace/industry-4-0-a-full-guide-7596,Digital Transformation,PowerPoint,410,SB Consulting 
"Digital Transformation - 2021 Trends, Roadmap, Guidelines",https://flevy.com/browse/marketplace/digital-transformation-2021-trends-roadmap-guidelines-5558,Digital Transformation,PowerPoint,62,Fin-Wiser Advisory
Unlocking Success: Mastering SaaS Pricing Strategies,https://flevy.com/browse/marketplace/unlocking-success-mastering-saas-pricing-strategies-7567,Digital Transformation,PDF,34,Expert Sales Consulting
Scrum Practices - A Primer,https://flevy.com/browse/marketplace/scrum-practices-a-primer-6269,Digital Transformation,PowerPoint,105,RadVector  Consulting
Agility and Change Management,https://flevy.com/browse/marketplace/agility-and-change-management-5824,Digital Transformation,PowerPoint,83,"Tarek Darwish, Sr. Consultant & Trainer"
ITIL 4 Workforce and Talent Management Practice,https://flevy.com/browse/marketplace/itil-4-workforce-and-talent-management-practice-5907,Digital Transformation,PowerPoint,95,Samir Faraj
ITIL Service Asset and Configuration Management,https://flevy.com/browse/marketplace/itil-service-asset-and-configuration-management-5407,Digital Transformation,PowerPoint,69,Samir Faraj
Ecommerce Financial Model,https://flevy.com/browse/marketplace/ecommerce-financial-model-7013,Digital Transformation,Excel,,Jair Almeida
"Problem Management Process (ITIL, ISO 20000)",https://flevy.com/browse/marketplace/problem-management-process-itil-iso-20000-3240,Digital Transformation,Word,23,Md Monirul Islam
Big Data Challenges and Concerns,https://flevy.com/browse/marketplace/big-data-challenges-and-concerns-2826,Digital Transformation,PowerPoint,53,Arbalest Partners
Cyber Security Awareness Program,https://flevy.com/browse/marketplace/cyber-security-awareness-program-1658,Digital Transformation,Word,4,CybersecED
Digital Maturity Model and Assessment,https://flevy.com/browse/marketplace/digital-maturity-model-and-assessment-8030,Digital Transformation,PowerPoint,32,LearnPPT Consulting
Template - Business Requirements,https://flevy.com/browse/marketplace/template-business-requirements-1990,Digital Transformation,Excel,,Adaptive US Inc.
ISO/IEC 27001:2022 (ISMS) Awareness Poster,https://flevy.com/browse/marketplace/iso-iec-270012022-isms-awareness-poster-7574,Digital Transformation,PDF,5,Operational Excellence Consulting
Quality 4.0 Series: Pillars (Part III),https://flevy.com/browse/flevypro/quality-4-0-series-pillars-part-iii-5359,Digital Transformation,PowerPoint,26,LearnPPT Consulting
Consumer Benefits Ladder,https://flevy.com/browse/flevypro/consumer-benefits-ladder-5556,Digital Transformation,PowerPoint,23,LearnPPT Consulting
Federal Enterprise Architecture Framework (FEAF) Primer,https://flevy.com/browse/flevypro/federal-enterprise-architecture-framework-feaf-primer-5702,Digital Transformation,PowerPoint,27,LearnPPT Consulting
Virtual Work: Digital Facilitation Primer,https://flevy.com/browse/flevypro/virtual-work-digital-facilitation-primer-5224,Digital Transformation,PowerPoint,23,LearnPPT Consulting
Data Valuation,https://flevy.com/browse/flevypro/data-valuation-6205,Digital Transformation,PowerPoint,27,LearnPPT Consulting
Digital Transformation: Key Trends & Disruptions,https://flevy.com/browse/flevypro/digital-transformation-key-trends-and-disruptions-6546,Digital Transformation,PowerPoint,20,FlevyIntel
Ohmae's 3C Model (Strategic Triangle),https://flevy.com/browse/flevypro/ohmaes-3c-model-strategic-triangle-8411,Digital Transformation,PowerPoint,33,LearnPPT Consulting
Demand Window Strategy,https://flevy.com/browse/flevypro/demand-window-strategy-2861,Digital Transformation,PowerPoint,19,LearnPPT Consulting
Virtual Work: Digital Facilitation Methods,https://flevy.com/browse/flevypro/virtual-work-digital-facilitation-methods-5244,Digital Transformation,PowerPoint,25,LearnPPT Consulting
Effective Communication for CIOs,https://flevy.com/browse/flevypro/effective-communication-for-cios-5132,Digital Transformation,PowerPoint,23,LearnPPT Consulting
FEAF: Application Reference Model (ARM),https://flevy.com/browse/flevypro/feaf-application-reference-model-arm-5787,Digital Transformation,PowerPoint,29,LearnPPT Consulting
Virtual Work: Corporate Culture,https://flevy.com/browse/flevypro/virtual-work-corporate-culture-5464,Digital Transformation,PowerPoint,23,LearnPPT Consulting
Enterprise Architecture (EA): Elements of Maturity,https://flevy.com/browse/flevypro/enterprise-architecture-ea-elements-of-maturity-3804,Digital Transformation,PowerPoint,24,LearnPPT Consulting
Digital Reinvention,https://flevy.com/browse/flevypro/digital-reinvention-3955,Digital Transformation,PowerPoint,25,LearnPPT Consulting
Virtual Work: Communication Tactics,https://flevy.com/browse/flevypro/virtual-work-communication-tactics-5448,Digital Transformation,PowerPoint,26,LearnPPT Consulting
Digital Manufacturing: Pan-Industrial Strategy,https://flevy.com/browse/flevypro/digital-manufacturing-pan-industrial-strategy-5099,Digital Transformation,PowerPoint,21,LearnPPT Consulting
Get Your Cloud Strategy Right,https://flevy.com/browse/marketplace/get-your-cloud-strategy-right-286,Digital Transformation,PDF,170,Martin Palmgren
ISO 28000 - Implementation Toolkit,https://flevy.com/browse/marketplace/iso-28000-implementation-toolkit-5131,Digital Transformation,Excel,,Gerard Blokdijk
AI Strategy - Implementation Toolkit,https://flevy.com/browse/marketplace/ai-strategy-implementation-toolkit-5205,Digital Transformation,Excel,,Gerard Blokdijk
Industry 4.0 - Implementation Toolkit,https://flevy.com/browse/marketplace/industry-4-0-implementation-toolkit-5166,Digital Transformation,Excel,,Gerard Blokdijk
Technology Readiness Level - Implementation Toolkit,https://flevy.com/browse/marketplace/technology-readiness-level-implementation-toolkit-5809,Digital Transformation,Excel,,Gerard Blokdijk
The 7 Laws of Successful Digital Transformation and Growth,https://flevy.com/browse/marketplace/the-7-laws-of-successful-digital-transformation-and-growth-3345,Digital Transformation,PowerPoint,69,SIMMETHOD Digital Disruption Benchmarks
Agile and Scrum Introduction Guide,https://flevy.com/browse/marketplace/agile-and-scrum-introduction-guide-7093,Digital Transformation,PowerPoint,148,SB Consulting 
Kanban Board: DevSecOps,https://flevy.com/browse/marketplace/kanban-board-devsecops-5855,Digital Transformation,Excel,,Gerard Blokdijk
Agile Transformation Strategy,https://flevy.com/browse/marketplace/agile-transformation-strategy-7730,Digital Transformation,PowerPoint,205,SB Consulting 
McKinsey's Digital Quotient Framework,https://flevy.com/browse/marketplace/mckinseys-digital-quotient-framework-7662,Digital Transformation,PowerPoint,155,SB Consulting 
Digital Marketing Agency Business Plan,https://flevy.com/browse/marketplace/digital-marketing-agency-business-plan-8790,Digital Transformation,PowerPoint,344,SB Consulting 
Process Automation Toolkit,https://flevy.com/browse/marketplace/process-automation-toolkit-7592,Digital Transformation,PowerPoint,321,SB Consulting 
Lean IT Services,https://flevy.com/browse/marketplace/lean-it-services-2444,Digital Transformation,PowerPoint,178,Operational Excellence Consulting
ISO/IEC 27001:2022 (E) - Requirements,https://flevy.com/browse/marketplace/iso-iec-270012022-e-requirements-6966,Digital Transformation,PowerPoint,91,RadVector  Consulting
Cybersecurity - Enabling Digital Transformation,https://flevy.com/browse/marketplace/cybersecurity-enabling-digital-transformation-7318,Digital Transformation,PowerPoint,87,RadVector  Consulting
ITIL Foundation - ITIL 4 Edition (1),https://flevy.com/browse/marketplace/itil-foundation-itil-4-edition-1-7017,Digital Transformation,PowerPoint,120,RadVector  Consulting
Digital Marketing - The Ultimate Introduction,https://flevy.com/browse/marketplace/digital-marketing-the-ultimate-introduction-6837,Digital Transformation,PowerPoint,78,RadVector  Consulting
Introduction to ChatGPT,https://flevy.com/browse/marketplace/introduction-to-chatgpt-7034,Digital Transformation,PowerPoint,103,SB Consulting 
Management Guide to Fighting Cyber Predators,https://flevy.com/browse/marketplace/management-guide-to-fighting-cyber-predators-2863,Digital Transformation,Word,11,Boris Agranovich
TOGAF 9.1 Training Foundation Level,https://flevy.com/browse/marketplace/togaf-9-1-training-foundation-level-5406,Digital Transformation,PowerPoint,286,Samir Faraj
Agile Scrum Project Management Template Collection,https://flevy.com/browse/marketplace/agile-scrum-project-management-template-collection-7802,Digital Transformation,Word,12,Willcox PMO
COBIT 5 Unlocked (the missing pieces): Deliver Business Value with IT! - Run - Aligned to described ITIL activities and processes with a Service Strategy,https://flevy.com/browse/marketplace/cobit-5-unlocked-the-missing-pieces-deliver-business-value-with-it-run-aligned-to-described-itil-activities-and-processes-with-a-service-strategy-403,Digital Transformation,PDF,155,Martin Palmgren
ITIL 4 Implementation Guidelines: How to Create a New Service,https://flevy.com/browse/marketplace/itil-4-implementation-guidelines-how-to-create-a-new-service-5892,Digital Transformation,PowerPoint,27,Samir Faraj
GDPR Compliance Seminar,https://flevy.com/browse/marketplace/gdpr-compliance-seminar-3794,Digital Transformation,PowerPoint,183,John Kyriazoglou
Buy vs. Build Codification,https://flevy.com/browse/marketplace/buy-vs-build-codification-5466,Digital Transformation,PowerPoint,19,R Bradley Consulting
People Analytics Driven Business Growth,https://flevy.com/browse/marketplace/people-analytics-driven-business-growth-6536,Digital Transformation,PowerPoint,52,UJ Consulting
ChatGPT - Useful References,https://flevy.com/browse/marketplace/chatgpt-useful-references-6940,Digital Transformation,PDF,1,RadVector  Consulting
Introducing Enterprise Architecture (Utility Example),https://flevy.com/browse/marketplace/introducing-enterprise-architecture-utility-example-5580,Digital Transformation,PDF,16,eAffinity3142
Giant Book of Business Analysis Techniques,https://flevy.com/browse/marketplace/giant-book-of-business-analysis-techniques-5731,Digital Transformation,PDF,179,Adaptive US Inc.
Customer Journey Management Tools - Implementation Toolkit,https://flevy.com/browse/marketplace/customer-journey-management-tools-implementation-toolkit-5378,Digital Transformation,Excel,,Gerard Blokdijk
Information Privacy - Implementation Toolkit,https://flevy.com/browse/marketplace/information-privacy-implementation-toolkit-5180,Digital Transformation,Excel,,Gerard Blokdijk
Security as a Service - Implementation Toolkit,https://flevy.com/browse/marketplace/security-as-a-service-implementation-toolkit-5145,Digital Transformation,Excel,,Gerard Blokdijk
Digital Transformation Ethics - Implementation Toolkit,https://flevy.com/browse/marketplace/digital-transformation-ethics-implementation-toolkit-5587,Digital Transformation,Excel,,Gerard Blokdijk
The Key Elements of Digital Transformation,https://flevy.com/browse/marketplace/the-key-elements-of-digital-transformation-6320,Digital Transformation,PowerPoint,152,Zanas MacKenzie
