title,url,category,filetype,slide_count,publishing_consultancy,description
"Digital Transformation Self-Assessment Toolkit &#40;450+ KPIs&#41;",https://flevy.com/browse/marketplace/digital-transformation-self-assessment-toolkit-450-kpis-9179,"Digital Transformation",PowerPoint,1112,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Digital Transformation Initiatives."
"Problem Management Process PPT &#40;ITSM, IT Service Management&#41;",https://flevy.com/browse/marketplace/problem-management-process-ppt-itsm-it-service-management-1887,"Digital Transformation",PowerPoint,27,"ITSM Consulting","Explore the Problem Management Process PPT, crafted by ITSM experts, detailing roles, KPIs, and best practices for effective issue resolution in IT service management."
"ChatGPT: Revolutionizing Business Interactions",https://flevy.com/browse/marketplace/chatgpt-revolutionizing-business-interactions-6826,"Digital Transformation",PowerPoint,89,"Operational Excellence Consulting","Developed by a Digital Strategy Consultant with global experience at industry giants like Microsoft and IBM, this presentation is your gateway to elevating customer experience and streamlining processes through strategic insights."
"Incident Management Workflow - Process Guide",https://flevy.com/browse/marketplace/incident-management-workflow-process-guide-3020,"Digital Transformation",Word,68,"ITSM Consulting","Enhance your ITSM with this Incident Management Workflow guide, crafted by industry experts. Includes frameworks, RACI matrix, KPIs, and templates for efficiency."
"Digital Marketing Plan",https://flevy.com/browse/marketplace/digital-marketing-plan-2798,"Digital Transformation",PowerPoint,34,"Safwan Khan","Marketing Professional"
"Capability Maturity Model (CMM) - Enterprise Architecture",https://flevy.com/browse/flevypro/capability-maturity-model-cmm-enterprise-architecture-2949,"Digital Transformation",PowerPoint,24,"LearnPPT Consulting","Explore the Capability Maturity Model (CMM) for Enterprise Architecture, crafted by ex-McKinsey and Big 4 consultants. Elevate your EA maturity with this expert PPT."
"Digital Platform Strategy",https://flevy.com/browse/flevypro/digital-platform-strategy-5144,"Digital Transformation",PowerPoint,33,"LearnPPT Consulting","Explore a strategic framework for Tethered Digital Platforms, crafted by ex-McKinsey and Big 4 consultants. Leverage IoT and sensor data for competitive advantage."
"Digital Transformation: Challenges in Change & Organization",https://flevy.com/browse/flevypro/digital-transformation-challenges-in-change-and-organization-5555,"Digital Transformation",PowerPoint,31,"LearnPPT Consulting","Explore key challenges in Digital Transformation with insights from industry experts. Created by ex-McKinsey consultants, this PPT offers strategic frameworks for success."
"Digital Transformation: Challenges in Execution",https://flevy.com/browse/flevypro/digital-transformation-challenges-in-execution-5514,"Digital Transformation",PowerPoint,31,"LearnPPT Consulting","Explore key challenges in Digital Transformation with insights from ex-McKinsey & Big 4 consultants. Enhance execution, governance, and innovation strategies."
"Customer Experience",https://flevy.com/browse/flevypro/customer-experience-2252,"Digital Transformation",PowerPoint,21,"LearnPPT Consulting","Explore cutting-edge frameworks on Customer Experience evolution, featuring insights from top-tier firms like McKinsey and Accenture. Created by industry experts."
"Chief AI Officer &#40;CAIO&#41; Toolkit",https://flevy.com/browse/marketplace/chief-ai-officer-caio-toolkit-7584,"Digital Transformation",PowerPoint,173,"SB Consulting ","These templates are created by trained McKinsey, BCG, and Porsche Consulting consultants and are the same used by MBB, Big 4, and Fortune 100 companies when performing AI Initiatives."
"NIST Cybersecurity Framework - Deep Dive",https://flevy.com/browse/marketplace/nist-cybersecurity-framework-deep-dive-7550,"Digital Transformation",PowerPoint,77,"RadVector  Consulting","Developed by a team of security experts with global consulting experience at McKinsey, Deloitte, and  Capgemini. It is an in-depth explanation of NIST CSF."
"ITIL V3 Service Management Overview",https://flevy.com/browse/marketplace/itil-v3-service-management-overview-280,"Digital Transformation",PowerPoint,129,"Dartview Consulting","Explore ITIL V3 Service Management with this 129-slide PPT by an ex-McKinsey consultant. Dive into the Service Lifecycle for enhanced IT delivery."
"Cloud Strategy Template",https://flevy.com/browse/marketplace/cloud-strategy-template-3968,"Digital Transformation",Word,42,"R Bradley Consulting","Developed by industry experts, this Cloud Strategy Template offers a structured approach for documenting your cloud strategy, integrating business and technical insights."
"Enterprise Data Governance - Implementation Toolkit",https://flevy.com/browse/marketplace/enterprise-data-governance-implementation-toolkit-3814,"Digital Transformation",Excel,,"Gerard Blokdijk","Enhance your data governance strategy with this comprehensive toolkit, crafted by industry experts. Includes templates, assessments, and project management resources."
"Digital Strategy in Higher Education",https://flevy.com/browse/marketplace/digital-strategy-in-higher-education-5675,"Digital Transformation",PowerPoint,76,"Affinity Consulting Partners","The Affinity Consulting Partnership is a global powerhouse of experienced consultants, specializing in technology and digital-driven change."
"Quality 4.0 Series: Pillars &#40;Part III&#41;",https://flevy.com/browse/flevypro/quality-4-0-series-pillars-part-iii-5359,"Digital Transformation",PowerPoint,26,"LearnPPT Consulting","Explore the Quality 4.0 framework, crafted by ex-McKinsey & Big 4 consultants, to enhance compliance, culture, and leadership in the Industry 4.0 era."
"Experience Economy",https://flevy.com/browse/flevypro/experience-economy-8086,"Digital Transformation",PowerPoint,34,"LearnPPT Consulting","Explore the Experience Economy framework by ex-McKinsey consultants. Understand its 4 realms and design principles for crafting memorable customer interactions."
"Firm Value Chain, Industry Value Chain, and Business Intelligence",https://flevy.com/browse/marketplace/firm-value-chain-industry-value-chain-and-business-intelligence-1615,"Digital Transformation",PowerPoint,79,"Ganesh Rajagopalan","Explore the firm and industry value chains in this expert PPT, crafted by an industry veteran. Gain insights into business intelligence and strategic optimization."
"Value Creation: Impact of Customer Experience (CX)",https://flevy.com/browse/flevypro/value-creation-impact-of-customer-experience-cx-3966,"Digital Transformation",PowerPoint,22,"LearnPPT Consulting","Explore a 5-phase framework for enhancing Customer Experience (CX) by ex-McKinsey consultants. Drive sustainable growth through data analytics and operational alignment."
"ISO/IEC 27001:2022 &#40;ISMS&#41; Awareness Training Kit",https://flevy.com/browse/marketplace/iso-iec-270012022-isms-awareness-training-kit-7572,"Digital Transformation",PowerPoint,246,"SB Consulting ","These templates are created by trained McKinsey, BCG, and Porsche Consulting consultants and are the same used by MBB, Big 4, and Fortune 100 companies when performing Training Initiatives."
"ITIL Foundation - ITIL 4 Edition &#40;1&#41;",https://flevy.com/browse/marketplace/itil-foundation-itil-4-edition-1-7017,"Digital Transformation",PowerPoint,120,"RadVector  Consulting","Developed by a team of experts with global consulting experience at McKinsey, Deloitte, and  Capgemini."
"SaaS Customer Pricing Simulator: Optimization Template",https://flevy.com/browse/marketplace/saas-customer-pricing-simulator-optimization-template-6496,"Digital Transformation",Excel,,"Jason Varner | SmartHelping","This subscription model was crafted by a Financial Modeler and Accountant with over 10+ years of global experience. He has served 750+ clients, from small family offices to billion-dollar corporations, across a multitude of industries."
"Ecommerce Financial Model",https://flevy.com/browse/marketplace/ecommerce-financial-model-7013,"Digital Transformation",Excel,,"Jair Almeida","Created by a certified Financial Modeler with 10 years+ of experience, including work with KPMG, McKinsey, and Deloitte, and managing $250MM+ in corporate finances. My goal is to provide institutional quality templates and analysis."
"ISO/IEC 27001:2022 &#40;ISMS&#41; Awareness Poster",https://flevy.com/browse/marketplace/iso-iec-270012022-isms-awareness-poster-7574,"Digital Transformation",PDF,5,"Operational Excellence Consulting","Developed by an ex-ISO Management System Lead Auditor with global experience at industry leaders like Microsoft and IBM, this poster is your gateway to raising awareness of ISO/IEC 27001 and fortifying information security."
"Data Center Handbook",https://flevy.com/browse/marketplace/data-center-handbook-9027,"Digital Transformation",PowerPoint,743,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing IT Strategy Initiatives."
"Full Digital Transformation Excel Toolkit",https://flevy.com/browse/marketplace/full-digital-transformation-excel-toolkit-8580,"Digital Transformation",Excel,,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Digital Transformation Initiatives."
"Quality 4.0 Series: Pillars &#40;Part II&#41;",https://flevy.com/browse/flevypro/quality-4-0-series-pillars-part-ii-5358,"Digital Transformation",PowerPoint,24,"LearnPPT Consulting","Explore the Quality 4.0 framework, crafted by ex-McKinsey and Big 4 consultants. Dive into 11 essential pillars for transforming quality in the digital era."
"Quality 4.0 Series: Pillars &#40;Part I&#41;",https://flevy.com/browse/flevypro/quality-4-0-series-pillars-part-i-5357,"Digital Transformation",PowerPoint,25,"LearnPPT Consulting","Explore the Quality 4.0 framework, crafted by ex-McKinsey and Big 4 consultants, to transform quality management in the Industry 4.0 era."
"IT4IT Primer",https://flevy.com/browse/flevypro/it4it-primer-7700,"Digital Transformation",PowerPoint,31,"LearnPPT Consulting","Explore the IT4IT framework, crafted by ex-McKinsey and Big 4 consultants. Understand its 4 core pillars for optimized IT management and service delivery."
"Change Management - Process Guide &#40;ITSM, ISO 20000&#41;",https://flevy.com/browse/marketplace/change-management-process-guide-itsm-iso-20000-3864,"Digital Transformation",Word,54,"ITSM Consulting","Explore this comprehensive IT Change Management Process Guide, ISO 20000 compliant, crafted by industry experts. Enhance your ChM practices with detailed flows, RACI matrix, and KPIs."
"A Comprehensive Guide to Agile Change Management",https://flevy.com/browse/marketplace/a-comprehensive-guide-to-agile-change-management-2889,"Digital Transformation",PowerPoint,39,"The Highway of Change","This presentation includes insights from a World HRD Congress Change Leader of Tomorrow awardee who has 50 years of experience in over 30 industry sectors, implementing 30 technologies in over 20 countries."
"Data Governance: Roles & Responsibilities",https://flevy.com/browse/flevypro/data-governance-roles-and-responsibilities-6356,"Digital Transformation",PowerPoint,24,"LearnPPT Consulting","Explore a comprehensive Data Governance framework by ex-McKinsey & Big 4 consultants. Define roles, enhance data quality, and drive analytics success."
"Building Blocks of Data Monetization",https://flevy.com/browse/flevypro/building-blocks-of-data-monetization-3171,"Digital Transformation",PowerPoint,23,"LearnPPT Consulting","Explore essential strategies for Data Monetization in this expert PPT, crafted by ex-McKinsey consultants. Drive revenue growth through data insights."
"CRM and the Customer Experience",https://flevy.com/browse/flevypro/crm-and-the-customer-experience-1710,"Digital Transformation",PowerPoint,25,"LearnPPT Consulting","Explore CRM and CXP strategies developed by ex-McKinsey & Big 4 consultants. Optimize customer relationships with actionable insights and frameworks."
"Data Governance Toolkit",https://flevy.com/browse/marketplace/data-governance-toolkit-8744,"Digital Transformation",PowerPoint,223,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Data Governance Initiatives."
"Advanced Excel CRM Template",https://flevy.com/browse/marketplace/advanced-excel-crm-template-8979,"Digital Transformation",Excel,,"Improve Your Excel","Elevate customer management with our Advanced Excel CRM Template, crafted by industry experts. Streamline processes, analyze data, and boost sales performance."
"ITIL Foundation - ITIL 4 Edition &#40;2&#41;",https://flevy.com/browse/marketplace/itil-foundation-itil-4-edition-2-7030,"Digital Transformation",PowerPoint,214,"RadVector  Consulting","Developed by a team of  experts with global consulting experience at McKinsey, Deloitte, and  Capgemini."
"IT Security & Governance Template",https://flevy.com/browse/marketplace/it-security-and-governance-template-312,"Digital Transformation",Word,18,"Dartview Consulting","Download this customizable IT Security & Governance Template, crafted by industry experts, to enhance your organization's security policies and compliance."
"Crypto Trading Platform Financial Projection Model",https://flevy.com/browse/marketplace/crypto-trading-platform-financial-projection-model-9640,"Digital Transformation",Excel,,"Excel Business Resource","Designed by an FMVA Certified professional, who has collaborated with over 40 startups and crafted more than 350 Forecasting and Valuation Models."
"The AI Value Creation Playbook",https://flevy.com/browse/marketplace/the-ai-value-creation-playbook-9802,"Digital Transformation",PowerPoint,574,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Digital Transformation Initiatives."
"AI Strategy Workshop Handbook",https://flevy.com/browse/marketplace/ai-strategy-workshop-handbook-10037,"Digital Transformation",PowerPoint,772,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Digital Transformation Initiatives."
"100+ Digital Transformation SOPs",https://flevy.com/browse/marketplace/100-digital-transformation-sops-10070,"Digital Transformation",Excel,,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing IT Management Initiatives."
"Agentic AI - Evolving Governance and Model Risk Requirements",https://flevy.com/browse/marketplace/agentic-ai-evolving-governance-and-model-risk-requirements-9499,"Digital Transformation",PowerPoint,26,"Aadhya Solutions","Explore the Responsible AI Model (RAM) Framework, crafted by industry experts, to enhance AI governance and model risk management in evolving ecosystems."
"Customer Experience Blueprint",https://flevy.com/browse/marketplace/customer-experience-blueprint-1080,"Digital Transformation",Word,9,av2me,"Design your customer experience strategy with this comprehensive blueprint, crafted by industry experts. Leverage the SMARTO framework for actionable insights."
"Robotic Process Automation (RPA) Opportunities &#40;across Value Chain&#41;",https://flevy.com/browse/marketplace/robotic-process-automation-rpa-opportunities-across-value-chain-8577,"Digital Transformation",PowerPoint,44,"LearnPPT Consulting","This framework is created by former McKinsey, BCG, Deloitte, EY, and Capgemini consultants. It identifies over 100+ RPA opportunities mapped across the Value Chain."
"Generative AI &#40;GenAI&#41; in the Pharmaceutical Industry",https://flevy.com/browse/flevypro/generative-ai-genai-in-the-pharmaceutical-industry-9429,"Digital Transformation",PowerPoint,33,"LearnPPT Consulting","Explore the transformative impact of Generative AI in pharma, crafted by ex-McKinsey and Big 4 consultants. Discover strategic frameworks for implementation."
"Humanoid Robots Primer",https://flevy.com/browse/flevypro/humanoid-robots-primer-9647,"Digital Transformation",PowerPoint,33,"LearnPPT Consulting","Explore the Humanoid Robots Primer, crafted by ex-McKinsey & Big 4 consultants. Dive into the transformative robotics ecosystem shaping industries."
"Service-Dominant Logic &#40;SDL&#41; Primer",https://flevy.com/browse/flevypro/service-dominant-logic-sdl-primer-9732,"Digital Transformation",PowerPoint,29,"LearnPPT Consulting","Explore the Service-Dominant Logic (SDL) framework, crafted by ex-McKinsey and Big 4 consultants. Understand value co-creation and service ecosystems."
"ITIL Service Level Agreement Template",https://flevy.com/browse/marketplace/itil-service-level-agreement-template-277,"Digital Transformation",Word,27,"Dartview Consulting","Download this ITIL V3 Service Level Agreement Template by Dartview Consulting Ltd. for a structured approach to service management, covering KPIs, pricing, and more."
"Digital Marketing Strategy: A Guide to Evaluate Your Current Online Presence",https://flevy.com/browse/marketplace/digital-marketing-strategy-a-guide-to-evaluate-your-current-online-presence-910,"Digital Transformation",PowerPoint,17,BusinessRules,"This presentation is created by a former Ernst & Young management consultant whose global clients include Bridgewater and Fannie Mae."
"Analytics-driven Organization",https://flevy.com/browse/flevypro/analytics-driven-organization-4019,"Digital Transformation",PowerPoint,24,"LearnPPT Consulting","Discover how to transform your organization into an analytics-driven powerhouse with insights from ex-McKinsey and Big 4 consultants. Address key obstacles and enhance decision-making."
"Omni-channel Customer Journey Design",https://flevy.com/browse/flevypro/omni-channel-customer-journey-design-3984,"Digital Transformation",PowerPoint,22,"LearnPPT Consulting","Explore a 5-phase Omni-channel Customer Journey Design framework by ex-McKinsey & Big 4 consultants. Enhance CX & engagement in the digital era."
"Artificial Intelligence (AI): Deep Learning",https://flevy.com/browse/flevypro/artificial-intelligence-ai-deep-learning-3250,"Digital Transformation",PowerPoint,20,"LearnPPT Consulting","Explore Deep Learning's impact on AI with insights from ex-McKinsey & Big 4 consultants. Essential PPT for executives on CNNs & RNNs."
"Digital Transformation: Challenges in Resources",https://flevy.com/browse/flevypro/digital-transformation-challenges-in-resources-5538,"Digital Transformation",PowerPoint,32,"LearnPPT Consulting","Explore key challenges in Digital Transformation with insights from ex-McKinsey and Big 4 consultants. Enhance resource allocation and cross-functional collaboration."
"IT Transformation: 5 Focus Areas",https://flevy.com/browse/flevypro/it-transformation-5-focus-areas-3115,"Digital Transformation",PowerPoint,26,"LearnPPT Consulting","Explore actionable strategies for CIOs to navigate economic downturns, crafted by ex-McKinsey & Big 4 consultants. Focus on cost reduction, investment optimization, and IT transformation."
"Customer Journey Assessment Mind Map",https://flevy.com/browse/flevypro/customer-journey-assessment-mind-map-9282,"Digital Transformation",PowerPoint,22,"LearnPPT Consulting","Explore a Customer Journey Assessment Mind Map crafted by ex-McKinsey & Big 4 consultants. Enhance strategy alignment and optimize touchpoints effectively."
"Customer Experience &#40;CX&#41; Management Models",https://flevy.com/browse/marketplace/customer-experience-cx-management-models-1941,"Digital Transformation",PowerPoint,148,"Operational Excellence Consulting","Crafted by a seasoned Customer Experience Expert with a wealth of experience at industry giants like Microsoft, IBM and Panasonic, this collection is your resource to mastering CX management models and elevating customer satisfaction."
"Customer Centric Culture Self Assessment Framework",https://flevy.com/browse/marketplace/customer-centric-culture-self-assessment-framework-2756,"Digital Transformation",PowerPoint,21,"CustCore Consulting","Assess your organization's customer-centric culture with this comprehensive framework. Created by industry experts, it offers actionable insights for cultural transformation."
"Digital Marketing Planning Spreadsheet",https://flevy.com/browse/marketplace/digital-marketing-planning-spreadsheet-1056,"Digital Transformation",Excel,,"Safwan Khan","Marketing Professional"
"Shared Services Data Management Strategy - Big Data & BI",https://flevy.com/browse/marketplace/shared-services-data-management-strategy-big-data-and-bi-2174,"Digital Transformation",PowerPoint,38,"Aadhya Solutions","Explore a comprehensive Shared Services Data Management Strategy for Big Data & BI, crafted by industry experts. Enhance IT synergy and ROI with proven frameworks."
"IT Governance Framework",https://flevy.com/browse/marketplace/it-governance-framework-1294,"Digital Transformation",PowerPoint,23,preetyg1,"Explore this IT Governance Framework PPT, crafted by ex-Big 5 consultants, to align IT strategies with business goals and enhance governance practices."
"Customer Experience &#40;CX&#41; Pyramid",https://flevy.com/browse/flevypro/customer-experience-cx-pyramid-5602,"Digital Transformation",PowerPoint,23,"LearnPPT Consulting","Explore the CX Pyramid framework, crafted by ex-McKinsey and Big 4 consultants, to transform customer journeys through integrated digital strategies."
"Digital Transformation: Next-gen Operating Model",https://flevy.com/browse/flevypro/digital-transformation-next-gen-operating-model-3976,"Digital Transformation",PowerPoint,24,"LearnPPT Consulting","Explore a Next-gen Operating Model for digital transformation, crafted by ex-McKinsey & Big 4 consultants. Drive enterprise-wide impact with integrated strategies."
"Customer-centric Organization: Core Capabilities (Part I)",https://flevy.com/browse/flevypro/customer-centric-organization-core-capabilities-part-i-3961,"Digital Transformation",PowerPoint,24,"LearnPPT Consulting","Explore a framework by ex-McKinsey & Big 4 consultants on achieving customer-centricity. Discover core capabilities for navigating digital disruption and enhancing loyalty."
"Seven Core Capabilities of Agile Marketing",https://flevy.com/browse/flevypro/seven-core-capabilities-of-agile-marketing-2928,"Digital Transformation",PowerPoint,21,"LearnPPT Consulting","Explore the 7 core capabilities of Agile Marketing, crafted by ex-McKinsey and Big 4 consultants. Enhance your strategy with data-driven insights and agile methodologies."
"Digital Transformation: Operations Ecosystem",https://flevy.com/browse/flevypro/digital-transformation-operations-ecosystem-3446,"Digital Transformation",PowerPoint,25,"LearnPPT Consulting","Explore the Operations Ecosystem framework, crafted by ex-McKinsey and Big 4 consultants, to enhance digital transformation strategies and operational efficiency."
"Social Media Management",https://flevy.com/browse/flevypro/social-media-management-2945,"Digital Transformation",PowerPoint,34,"LearnPPT Consulting","Explore a comprehensive Social Media Management framework by ex-McKinsey & Big 4 consultants. Enhance engagement, streamline processes, and drive innovation."
"Agile Organization",https://flevy.com/browse/flevypro/agile-organization-2971,"Digital Transformation",PowerPoint,24,"LearnPPT Consulting","Explore Agile methodologies with this expert PPT by ex-McKinsey consultants. Learn key principles, best practices, and overcome barriers to Agile success."
"Human Factors - The &quot;Dirty Dozen&quot;",https://flevy.com/browse/marketplace/human-factors-the-dirty-dozen-6771,"Digital Transformation",PowerPoint,92,"RadVector  Consulting","Developed by a team of experts with global consulting experience at McKinsey, Deloitte, and  Capgemini."
"The Roadmap to Digital Transformation",https://flevy.com/browse/marketplace/the-roadmap-to-digital-transformation-6329,"Digital Transformation",PowerPoint,80,"Zanas MacKenzie","This is produced by former senior executives with broad international experience in digital transformation"
"Customer Value Driven Strategic Approach",https://flevy.com/browse/marketplace/customer-value-driven-strategic-approach-1238,"Digital Transformation",PDF,38,bemola,"Explore a customer-centric strategic planning PDF by an industry expert. Learn to leverage VoC, segmentation, and tools like Affinity Diagrams for enhanced value creation."
"Assessment Dashboard - Cyber Security Risk Management",https://flevy.com/browse/marketplace/assessment-dashboard-cyber-security-risk-management-2991,"Digital Transformation",Excel,,"Gerard Blokdijk","Enhance your cyber security risk management with this NIST-aligned Excel dashboard. Created by industry experts, it features 913 criteria for comprehensive assessments."
"ITIL 4 Managing Professional Transition Training Materials",https://flevy.com/browse/marketplace/itil-4-managing-professional-transition-training-materials-5487,"Digital Transformation",PowerPoint,541,"Samir Faraj","This presentation on ITIL 4 Managing Professional Transition is created by an ITIL 4 Expert, who has extensive experience in implementing ITIL and delivering training."
"Financial Ratios Calculator",https://flevy.com/browse/marketplace/financial-ratios-calculator-77,"Digital Transformation",Excel,,bpanda,"Streamline financial analysis with our Excel Financial Ratios Calculator. Created by industry experts, it automates key metrics for strategic insights."
"Digital Transformation: Path to Digital Leadership",https://flevy.com/browse/flevypro/digital-transformation-path-to-digital-leadership-3455,"Digital Transformation",PowerPoint,26,"LearnPPT Consulting","Explore a 6-step framework for Digital Transformation, crafted by ex-McKinsey and Big 4 consultants. Master the 4 Business Ecosystems to achieve Digital Leadership."
"IT Decision Making Framework",https://flevy.com/browse/flevypro/it-decision-making-framework-2884,"Digital Transformation",PowerPoint,20,"LearnPPT Consulting","Explore this IT Decision Making Framework by ex-McKinsey and Big 4 consultants. Optimize centralized vs. decentralized strategies for global IT governance."
"Warehouse Automation: 10 Technologies",https://flevy.com/browse/flevypro/warehouse-automation-10-technologies-5465,"Digital Transformation",PowerPoint,26,"LearnPPT Consulting","Explore 10 transformative technologies in warehouse automation, crafted by ex-McKinsey and Big 4 consultants. Enhance efficiency and optimize operations today."
"Digital Talent Lifecycle",https://flevy.com/browse/flevypro/digital-talent-lifecycle-3193,"Digital Transformation",PowerPoint,24,"LearnPPT Consulting","Explore the Digital Talent Lifecycle framework by ex-McKinsey & Big 4 consultants. Enhance talent strategy with insights on planning, acquisition, development, and retention."
"Mobile Customer Journey and Experience Design",https://flevy.com/browse/flevypro/mobile-customer-journey-and-experience-design-2722,"Digital Transformation",PowerPoint,26,"LearnPPT Consulting","Explore a 4-phase framework for Mobile Customer Experience Design, crafted by ex-McKinsey & Big 4 consultants. Enhance engagement, optimize KPIs, and drive innovation."
"Empowering Small Teams",https://flevy.com/browse/flevypro/empowering-small-teams-3389,"Digital Transformation",PowerPoint,23,"LearnPPT Consulting","Explore strategies to empower small teams in Agile organizations, crafted by ex-McKinsey & Big 4 consultants. Drive agility and high performance today."
"Levers of IT Simplification",https://flevy.com/browse/flevypro/levers-of-it-simplification-2737,"Digital Transformation",PowerPoint,27,"PPT Lab","Explore IT simplification strategies developed by ex-McKinsey and Big 4 consultants. Streamline complexity with actionable insights for Digital Transformation."
"Industry 4.0 Transformation",https://flevy.com/browse/flevypro/industry-4-0-transformation-2856,"Digital Transformation",PowerPoint,24,"LearnPPT Consulting","Explore a comprehensive framework for Industry 4.0 transformation, crafted by ex-McKinsey and Big 4 consultants. Discover key strategies for US manufacturers to enhance digital capabilities and drive growth."
"Unlocking Success: Mastering SaaS Pricing Strategies",https://flevy.com/browse/marketplace/unlocking-success-mastering-saas-pricing-strategies-7567,"Digital Transformation",PDF,34,"Expert Sales Consulting","Master SaaS pricing with insights from a seasoned expert. Explore strategies, structures, and case studies to enhance profitability and customer satisfaction."
"Scrum Practices - A Primer",https://flevy.com/browse/marketplace/scrum-practices-a-primer-6269,"Digital Transformation",PowerPoint,105,"RadVector  Consulting","Developed by a team of experts with global consulting experience at McKinsey, Deloitte, and  Capgemini."
"Scrum Introduction &#40;New - 2020 Scrum Guide&#41;",https://flevy.com/browse/marketplace/scrum-introduction-new-2020-scrum-guide-4064,"Digital Transformation",PowerPoint,91,"ITSM Consulting","Explore the 2020 Scrum Guide in this comprehensive PPT, crafted by industry experts. Gain insights on Scrum roles, events, and artifacts for effective project management."
"Social Media Marketing Guide",https://flevy.com/browse/marketplace/social-media-marketing-guide-1440,"Digital Transformation",PDF,86,"Safwan Khan","Marketing Professional"
"Test Strategy Document Template",https://flevy.com/browse/marketplace/test-strategy-document-template-3787,"Digital Transformation",Word,52,"R Bradley Consulting","Comprehensive Test Strategy Document Template by industry experts. Covers requirements, testing phases, and management for effective project execution."
"Industry 4.0 - Implementation Toolkit",https://flevy.com/browse/marketplace/industry-4-0-implementation-toolkit-5166,"Digital Transformation",Excel,,"Gerard Blokdijk","Explore the Industry 4.0 Implementation Toolkit, crafted by industry experts, featuring templates, diagnostics, and project management tools for effective I4.0 execution."
"Crypto Trading Platform – 5 Year Financial Model",https://flevy.com/browse/marketplace/crypto-trading-platform-5-year-financial-model-7876,"Digital Transformation",Excel,,"Profit Vision","This financial model is built by a certified Financial Modeling & Valuation Analyst with over 20+ years of global experience managing over $500MM+ in corporate finances."
"Kanban Board: Enterprise Architecture &#40;EA&#41;",https://flevy.com/browse/marketplace/kanban-board-enterprise-architecture-ea-5849,"Digital Transformation",Excel,,"Gerard Blokdijk","Optimize your EA strategy with this Kanban Board Excel template, designed by industry experts. Enhance collaboration, security, and operational efficiency."
"Introduction to ChatGPT",https://flevy.com/browse/marketplace/introduction-to-chatgpt-7034,"Digital Transformation",PowerPoint,103,"SB Consulting ","These templates are created by trained McKinsey, BCG, and Porsche Consulting consultants and are the same used by MBB, Big 4, and Fortune 100 companies when performing AI Initiatives."
"People Analytics Driven Business Growth",https://flevy.com/browse/marketplace/people-analytics-driven-business-growth-6536,"Digital Transformation",PowerPoint,52,"UJ Consulting","Explore our People Analytics Driven Business Growth PPT, crafted by UJ Consulting. Gain insights on metrics, data sources, and predictive modeling for strategic HR decisions."
"ChatGPT - Useful References",https://flevy.com/browse/marketplace/chatgpt-useful-references-6940,"Digital Transformation",PDF,1,"RadVector  Consulting","Developed by a team of  experts with global consulting experience at McKinsey, Deloitte, and  Capgemini."
"Digital Marketing Planning Framework: An Executive Guide",https://flevy.com/browse/marketplace/digital-marketing-planning-framework-an-executive-guide-2661,"Digital Transformation",PDF,78,"Youssef AIT AKKI - The Horizon Strategy.","Elevate your digital strategy with this executive guide by Smart Insights. Explore the SOSTAC model and actionable tactics for effective marketing integration."
"The Net Promoter Score &#40;NPS&#41;",https://flevy.com/browse/marketplace/the-net-promoter-score-nps-3140,"Digital Transformation",PowerPoint,47,"Operational Excellence Consulting LLC","Developed by a Senior Executive and Operational Excellence Coach with experience at organizations including NOKIA, MICROVENTION, and MAGELLAN, this presentation covers the Net-Promoter-Score &#40;NPS&#41; and 10 Deployment Best Practices."
"Data Governance Best Practice",https://flevy.com/browse/marketplace/data-governance-best-practice-3730,"Digital Transformation",PowerPoint,21,"R Bradley Consulting","Explore essential data governance best practices in this comprehensive PPT by an ex-McKinsey consultant. Enhance data quality, compliance, and strategic management."
"Key Performance Indicators &#40;KPIs&#41; | IT Functions",https://flevy.com/browse/marketplace/key-performance-indicators-kpis-it-functions-8024,"Digital Transformation",PowerPoint,116,"ILMAM - Strategy & Management Consulting","MBB/Big 4 style presentation that provides a collection of 100+ Key Performance Indicators &#40;KPIs&#41; related to the Information Technology functions."
"Human-centered Design (HCD)",https://flevy.com/browse/flevypro/human-centered-design-hcd-2765,"Digital Transformation",PowerPoint,18,"PPT Lab","Explore Human-Centered Design (HCD) by ex-McKinsey & Big 4 consultants. Transform your organization with actionable insights for customer-centric innovation."
"Digital Transformation: Workforce Digitization",https://flevy.com/browse/flevypro/digital-transformation-workforce-digitization-3969,"Digital Transformation",PowerPoint,24,"LearnPPT Consulting","Explore a comprehensive framework on Workforce Digitization, crafted by ex-McKinsey and Big 4 consultants. Enhance agility and performance amidst automation challenges."
